"","Region","Site","Survey_Date","Season","Vert_Transect_Dist_m","Quad_Dist_m","Quad_TH_m","Dead_Barnacles","Acorn_Barnacle_Balanus_Chthamalus","California_Mussel_M._californianus","Angled_Unicorn_Whelk_A._spirata","Dark_Unicorn_Whelk_M._lugubris","As_Count","Mex_Count","Mex_Status","As_Status","Mex_Present","As_Present","As_Log_Trans","Mex_Log_Trans","Avg_Lat","Prop_LiveBarn","Mussel_Prop"
"871","SoCal","Cabrillo",2022-10-26,"Fall",12,8.75,0.33,0,0,0,0,0,0,0,"Expanded","Historic",0,0,0,0,32.667722,NA,0
"872","NorCal","Dillon Beach",2023-06-16,"Spring",24,0,0.33,3,12,45,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.8,0.45
"873","NorCal","Dillon Beach",2023-06-16,"Spring",24,0.7,0.08,8,17,10,3,0,3,0,"NA","Historic",0,1,1.38629436111989,0,38.257232,0.68,0.1
"874","NorCal","Dillon Beach",2023-06-16,"Spring",24,7.9,-0.17,0,8,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,1,0
"875","NorCal","Dillon Beach",2023-06-16,"Spring",18,0.2,0.74,3,12,95,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.8,0.95
"876","NorCal","Dillon Beach",2023-06-16,"Spring",18,0.76,0.49,1,4,70,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.8,0.7
"877","NorCal","Dillon Beach",2023-06-16,"Spring",18,1.07,0.24,10,30,0,6,0,7,0,"NA","Historic",0,1,2.07944154167984,0,38.257232,0.75,0
"878","NorCal","Dillon Beach",2023-06-16,"Spring",18,12.02,-0.01,0,35,0,2,0,3,0,"NA","Historic",0,1,1.38629436111989,0,38.257232,1,0
"879","NorCal","Dillon Beach",2023-06-16,"Spring",18,12.73,-0.26,0,0,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,NA,0
"880","NorCal","Dillon Beach",2023-06-16,"Spring",12,0,0.89,2,65,37,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.970149253731343,0.37
"881","NorCal","Dillon Beach",2023-06-16,"Spring",12,0.58,0.64,0,0,19,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,NA,0.19
"882","NorCal","Dillon Beach",2023-06-16,"Spring",12,1.02,0.39,3,97,10,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.97,0.1
"883","NorCal","Dillon Beach",2023-06-16,"Spring",12,4.46,0.14,0,0.5,5,4,0,5,0,"NA","Historic",0,1,1.79175946922805,0,38.257232,1,0.05
"884","NorCal","Dillon Beach",2023-06-16,"Spring",12,5.7,-0.11,0.5,0,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0,0
"885","NorCal","Dillon Beach",2023-06-16,"Spring",3,0,1.33,0,15,80,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,1,0.8
"886","NorCal","Dillon Beach",2023-06-16,"Spring",3,0.42,1.08,0,12,100,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,1,1
"887","NorCal","Dillon Beach",2023-06-16,"Spring",3,0.79,0.83,1,99,8,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.99,0.08
"888","NorCal","Dillon Beach",2023-06-16,"Spring",3,1.08,0.58,1,96,2,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.989690721649485,0.02
"889","NorCal","Dillon Beach",2023-06-16,"Spring",3,3.75,0.33,3,37,1,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.925,0.01
"890","NorCal","Dillon Beach",2023-06-16,"Spring",3,4.42,0.08,2,23,25,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.92,0.25
"891","NorCal","Dillon Beach",2023-06-16,"Spring",3,9.23,-0.17,0.1,8,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.987654320987654,0
"892","NorCal","Dillon Beach",2023-06-16,"Spring",1,0,1.59,3,40,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.930232558139535,0
"893","NorCal","Dillon Beach",2023-06-16,"Spring",1,0.46,1.34,5,93,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.948979591836735,0
"894","NorCal","Dillon Beach",2023-06-16,"Spring",1,0.73,1.09,5,55,40,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.916666666666667,0.4
"895","NorCal","Dillon Beach",2023-06-16,"Spring",1,0.97,0.84,15,45,50,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.75,0.5
"896","NorCal","Dillon Beach",2023-06-16,"Spring",1,1.22,0.59,8,74,17,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,0.902439024390244,0.17
"897","NorCal","Dillon Beach",2023-06-16,"Spring",1,8.31,0.34,0,15,0,0,0,0,0,"NA","Historic",0,0,0,0,38.257232,1,0
"898","NorCal","Moat Creek",2023-06-18,"Spring",22,0,2.43,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"899","NorCal","Moat Creek",2023-06-18,"Spring",22,0.8,2.18,0.2,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0,0
"900","NorCal","Moat Creek",2023-06-18,"Spring",22,1.34,1.93,0,1,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,1,0
"901","NorCal","Moat Creek",2023-06-18,"Spring",22,2.02,1.68,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"902","NorCal","Moat Creek",2023-06-18,"Spring",22,5.73,1.43,0,1,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,1,0
"903","NorCal","Moat Creek",2023-06-18,"Spring",22,7.55,1.18,0,0.2,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,1,0
"904","NorCal","Moat Creek",2023-06-18,"Spring",22,8.5,0.93,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"905","NorCal","Moat Creek",2023-06-18,"Spring",22,10.5,0.68,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"906","NorCal","Moat Creek",2023-06-18,"Spring",22,19.3,0.43,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"907","NorCal","Moat Creek",2023-06-18,"Spring",18,0,2.17,0.2,1,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.833333333333333,0
"908","NorCal","Moat Creek",2023-06-18,"Spring",18,1.2,1.92,3,18,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.857142857142857,0
"909","NorCal","Moat Creek",2023-06-18,"Spring",18,1.45,1.67,1,3,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.75,0
"910","NorCal","Moat Creek",2023-06-18,"Spring",18,1.72,1.42,0.5,4,0.8,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.888888888888889,0.008
"911","NorCal","Moat Creek",2023-06-18,"Spring",18,2.01,1.17,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"912","NorCal","Moat Creek",2023-06-18,"Spring",18,2.4,0.92,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"913","NorCal","Moat Creek",2023-06-18,"Spring",18,5.29,0.67,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"914","NorCal","Moat Creek",2023-06-18,"Spring",18,6.33,0.42,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"915","NorCal","Moat Creek",2023-06-18,"Spring",18,11.15,0.17,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"916","NorCal","Moat Creek",2023-06-18,"Spring",16,0,1.77,2,0.5,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.2,0
"917","NorCal","Moat Creek",2023-06-18,"Spring",16,1.44,1.52,0.2,4,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.952380952380952,0
"918","NorCal","Moat Creek",2023-06-18,"Spring",16,1.75,1.27,0.1,8,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.987654320987654,0
"919","NorCal","Moat Creek",2023-06-18,"Spring",16,2.71,1.02,0.1,2,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,0.952380952380952,0
"920","NorCal","Moat Creek",2023-06-18,"Spring",16,3.07,0.77,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"921","NorCal","Moat Creek",2023-06-18,"Spring",16,3.63,0.52,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"922","NorCal","Moat Creek",2023-06-18,"Spring",16,13.73,0.27,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"923","NorCal","Moat Creek",2023-06-18,"Spring",16,20.7,0.02,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"924","NorCal","Moat Creek",2023-06-18,"Spring",11,0,1.45,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"925","NorCal","Moat Creek",2023-06-18,"Spring",11,1.85,1.2,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"926","NorCal","Moat Creek",2023-06-18,"Spring",11,18.5,0.95,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"927","NorCal","Moat Creek",2023-06-18,"Spring",11,21.89,0.7,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"928","NorCal","Moat Creek",2023-06-18,"Spring",11,23.43,0.45,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"929","NorCal","Moat Creek",2023-06-18,"Spring",11,24.3,0.2,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"930","NorCal","Moat Creek",2023-06-18,"Spring",8,0,1.53,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"931","NorCal","Moat Creek",2023-06-18,"Spring",8,1.39,1.28,0,0.1,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,1,0
"932","NorCal","Moat Creek",2023-06-18,"Spring",8,1.97,1.03,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"933","NorCal","Moat Creek",2023-06-18,"Spring",8,3.35,0.78,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"934","NorCal","Moat Creek",2023-06-18,"Spring",8,3.89,0.53,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"935","NorCal","Moat Creek",2023-06-18,"Spring",8,9.07,0.28,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.881204,NA,0
"936","NorCal","Mussel Rock",2023-06-23,"Spring",22,0,1.48,1,5,75,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.833333333333333,0.75
"937","NorCal","Mussel Rock",2023-06-23,"Spring",22,0.48,1.23,0.5,5,40,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.909090909090909,0.4
"938","NorCal","Mussel Rock",2023-06-23,"Spring",22,0.97,0.98,0,0,10,0,0,0,0,"NA","NA",0,0,0,0,40.347464,NA,0.1
"939","NorCal","Mussel Rock",2023-06-23,"Spring",22,1.95,0.73,0,2,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,1,0
"940","NorCal","Mussel Rock",2023-06-23,"Spring",22,2.55,0.48,0,1,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,1,0
"941","NorCal","Mussel Rock",2023-06-23,"Spring",17,0.13,2.08,0.3,0.3,90,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.5,0.9
"942","NorCal","Mussel Rock",2023-06-23,"Spring",17,1.35,1.83,3,2,65,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.4,0.65
"943","NorCal","Mussel Rock",2023-06-23,"Spring",17,2.82,1.58,0.3,0.2,80,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.4,0.8
"944","NorCal","Mussel Rock",2023-06-23,"Spring",17,3.14,1.33,0,2,11,0,0,0,0,"NA","NA",0,0,0,0,40.347464,1,0.11
"945","NorCal","Mussel Rock",2023-06-23,"Spring",17,3.39,1.08,0.5,8,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.941176470588235,0
"946","NorCal","Mussel Rock",2023-06-23,"Spring",7,0,1.81,1,0,95,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0,0.95
"947","NorCal","Mussel Rock",2023-06-23,"Spring",7,2.1,1.56,3,2,10,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.4,0.1
"948","NorCal","Mussel Rock",2023-06-23,"Spring",7,2.46,1.31,3,6,0.5,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.666666666666667,0.005
"949","NorCal","Mussel Rock",2023-06-23,"Spring",7,2.73,1.06,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,NA,0
"950","NorCal","Mussel Rock",2023-06-23,"Spring",7,4.1,0.81,1,5,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.833333333333333,0
"951","NorCal","Mussel Rock",2023-06-23,"Spring",7,4.85,0.56,0,4,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,1,0
"952","NorCal","Mussel Rock",2023-06-23,"Spring",6,0,1.72,2,0.2,10,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.0909090909090909,0.1
"953","NorCal","Mussel Rock",2023-06-23,"Spring",6,1.9,1.47,1,0.5,0.7,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.333333333333333,0.007
"954","NorCal","Mussel Rock",2023-06-23,"Spring",6,2.3,1.22,10,20,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.666666666666667,0
"955","NorCal","Mussel Rock",2023-06-23,"Spring",6,4.12,0.97,0.1,30,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.996677740863787,0
"956","NorCal","Mussel Rock",2023-06-23,"Spring",6,4.59,0.72,0,25,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,1,0
"957","NorCal","Mussel Rock",2023-06-23,"Spring",5,0.6,1.84,0.5,0,96,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0,0.96
"958","NorCal","Mussel Rock",2023-06-23,"Spring",5,1.32,1.59,1,0.1,92,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.0909090909090909,0.92
"959","NorCal","Mussel Rock",2023-06-23,"Spring",5,3.3,1.34,1,10,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.909090909090909,0
"960","NorCal","Mussel Rock",2023-06-23,"Spring",5,3.8,1.09,0.2,6,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.967741935483871,0
"961","NorCal","Mussel Rock",2023-06-23,"Spring",5,4.19,0.84,1,12,3,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.923076923076923,0.03
"962","NorCal","Mussel Rock",2023-06-23,"Spring",5,4.75,0.59,1,1,0,0,0,0,0,"NA","NA",0,0,0,0,40.347464,0.5,0
"963","NorCal","Sea Ranch",2023-06-17,"Spring",23,0,3.21,0,2,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0
"964","NorCal","Sea Ranch",2023-06-17,"Spring",23,0.41,2.96,0,5,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0
"965","NorCal","Sea Ranch",2023-06-17,"Spring",23,0.7,2.71,0,22,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0
"966","NorCal","Sea Ranch",2023-06-17,"Spring",23,2.2,2.46,1,4,65,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.8,0.65
"967","NorCal","Sea Ranch",2023-06-17,"Spring",23,3,2.21,0.3,15,31,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.980392156862745,0.31
"968","NorCal","Sea Ranch",2023-06-17,"Spring",23,4.18,1.96,6,20,24,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.769230769230769,0.24
"969","NorCal","Sea Ranch",2023-06-17,"Spring",23,6.74,1.71,3,3,90,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.5,0.9
"970","NorCal","Sea Ranch",2023-06-17,"Spring",23,7.12,1.46,0.5,3,30,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.857142857142857,0.3
"971","NorCal","Sea Ranch",2023-06-17,"Spring",23,7.4,1.21,0.5,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0,0
"972","NorCal","Sea Ranch",2023-06-17,"Spring",23,7.66,0.96,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,NA,0
"973","NorCal","Sea Ranch",2023-06-17,"Spring",22,0,2.97,0,3,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0
"974","NorCal","Sea Ranch",2023-06-17,"Spring",22,0.35,2.72,0,6,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0
"975","NorCal","Sea Ranch",2023-06-17,"Spring",22,0.63,2.47,0,15,9,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0.09
"976","NorCal","Sea Ranch",2023-06-17,"Spring",22,0.91,2.22,2,23,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.92,0
"977","NorCal","Sea Ranch",2023-06-17,"Spring",22,1.18,1.97,3,10,48,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.769230769230769,0.48
"978","NorCal","Sea Ranch",2023-06-17,"Spring",22,3.74,1.72,0,80,10,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0.1
"979","NorCal","Sea Ranch",2023-06-17,"Spring",22,4.05,1.47,5,30,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.857142857142857,0
"980","NorCal","Sea Ranch",2023-06-17,"Spring",22,5,1.22,0,2,0.8,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0.008
"981","NorCal","Sea Ranch",2023-06-17,"Spring",22,5.68,0.97,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,NA,0
"982","NorCal","Sea Ranch",2023-06-17,"Spring",20,0,2.43,2,23,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.92,0
"983","NorCal","Sea Ranch",2023-06-17,"Spring",20,0.45,2.18,1,30,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.967741935483871,0
"984","NorCal","Sea Ranch",2023-06-17,"Spring",20,0.81,1.93,5,30,4,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.857142857142857,0.04
"985","NorCal","Sea Ranch",2023-06-17,"Spring",20,1.1,1.68,1,10,55,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.909090909090909,0.55
"986","NorCal","Sea Ranch",2023-06-17,"Spring",20,2.45,1.43,0,0.1,50,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0.5
"987","NorCal","Sea Ranch",2023-06-17,"Spring",20,3.37,1.18,4,10,25,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.714285714285714,0.25
"988","NorCal","Sea Ranch",2023-06-17,"Spring",20,3.65,0.93,2,8,2,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.8,0.02
"989","NorCal","Sea Ranch",2023-06-17,"Spring",20,3.96,0.68,0.5,2,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.8,0
"990","NorCal","Sea Ranch",2023-06-17,"Spring",17,0,2.23,4,12,100,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.75,1
"991","NorCal","Sea Ranch",2023-06-17,"Spring",17,0.65,1.98,2,18,35,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.9,0.35
"992","NorCal","Sea Ranch",2023-06-17,"Spring",17,1.15,1.73,3,12,50,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.8,0.5
"993","NorCal","Sea Ranch",2023-06-17,"Spring",17,1.87,1.48,0,5,85,0,0,0,0,"NA","NA",0,0,0,0,38.724674,1,0.85
"994","NorCal","Sea Ranch",2023-06-17,"Spring",17,4.28,1.23,0.5,4,97,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.888888888888889,0.97
"995","NorCal","Sea Ranch",2023-06-17,"Spring",17,4.57,0.98,2,6,75,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.75,0.75
"996","NorCal","Sea Ranch",2023-06-17,"Spring",17,4.85,0.73,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,NA,0
"997","NorCal","Sea Ranch",2023-06-17,"Spring",15,0,2.3,2,19,17,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.904761904761905,0.17
"998","NorCal","Sea Ranch",2023-06-17,"Spring",15,1,2.05,3,7,65,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.7,0.65
"999","NorCal","Sea Ranch",2023-06-17,"Spring",15,1.82,1.8,5,30,40,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.857142857142857,0.4
"1000","NorCal","Sea Ranch",2023-06-17,"Spring",15,2.34,1.55,20,35,12,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.636363636363636,0.12
"1001","NorCal","Sea Ranch",2023-06-17,"Spring",15,2.66,1.3,10,25,15,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.714285714285714,0.15
"1002","NorCal","Sea Ranch",2023-06-17,"Spring",15,2.9,1.05,4,50,4,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.925925925925926,0.04
"1003","NorCal","Sea Ranch",2023-06-17,"Spring",15,3.19,0.8,1,9,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,0.9,0
"1004","NorCal","Sea Ranch",2023-06-17,"Spring",15,3.4,0.55,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,NA,0
"1005","NorCal","Sea Ranch",2023-06-17,"Spring",15,3.65,0.3,0,0,0,0,0,0,0,"NA","NA",0,0,0,0,38.724674,NA,0
"1006","NorCal","Mendocino North",2023-06-19,"Spring",25,0.3,1.75,8,35,25,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.813953488372093,0.25
"1007","NorCal","Mendocino North",2023-06-19,"Spring",25,1,1.5,5,65,4,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.928571428571429,0.04
"1008","NorCal","Mendocino North",2023-06-19,"Spring",25,1.29,1.25,12,30,1,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.714285714285714,0.01
"1009","NorCal","Mendocino North",2023-06-19,"Spring",25,1.55,1,10,40,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.8,0
"1010","NorCal","Mendocino North",2023-06-19,"Spring",25,1.93,0.75,5,0,0,2,0,1,0,"NA","Expanded",0,1,0.693147180559945,0,40.396924,0,0
"1011","NorCal","Mendocino North",2023-06-19,"Spring",25,3.65,0.5,2,0,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0,0
"1012","NorCal","Mendocino North",2023-06-19,"Spring",25,7.75,0.25,1,0,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0,0
"1013","NorCal","Mendocino North",2023-06-19,"Spring",23,0.65,0.91,6,4,0.5,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.4,0.005
"1014","NorCal","Mendocino North",2023-06-19,"Spring",23,0.9,0.66,4,0,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0,0
"1015","NorCal","Mendocino North",2023-06-19,"Spring",23,5,0.41,2,0,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0,0
"1016","NorCal","Mendocino North",2023-06-19,"Spring",13,14.25,1.37,6,23,45,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.793103448275862,0.45
"1017","NorCal","Mendocino North",2023-06-19,"Spring",13,15,1.12,1,17,2,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.944444444444444,0.02
"1018","NorCal","Mendocino North",2023-06-19,"Spring",13,15.26,0.87,1,24,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.96,0
"1019","NorCal","Mendocino North",2023-06-19,"Spring",13,15.86,0.62,3,14,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.823529411764706,0
"1020","NorCal","Mendocino North",2023-06-19,"Spring",13,18.77,0.37,5,22,0,1,0,1,0,"NA","Expanded",0,1,0.693147180559945,0,40.396924,0.814814814814815,0
"1021","NorCal","Mendocino North",2023-06-19,"Spring",13,23.1,0.12,0,0,0,1,0,1,0,"NA","Expanded",0,1,0.693147180559945,0,40.396924,NA,0
"1022","NorCal","Mendocino North",2023-06-19,"Spring",17,0,1.67,3,35,4,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.921052631578947,0.04
"1023","NorCal","Mendocino North",2023-06-19,"Spring",17,0.78,1.42,1,29,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.966666666666667,0
"1024","NorCal","Mendocino North",2023-06-19,"Spring",17,1.03,1.17,3,23,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.884615384615385,0
"1025","NorCal","Mendocino North",2023-06-19,"Spring",17,1.28,0.92,1,15,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.9375,0
"1026","NorCal","Mendocino North",2023-06-19,"Spring",17,1.58,0.67,0.5,4,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.888888888888889,0
"1027","NorCal","Mendocino North",2023-06-19,"Spring",17,4.75,0.42,0,0,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,NA,0
"1028","NorCal","Mendocino North",2023-06-19,"Spring",8,8.4,1.35,4,50,2,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.925925925925926,0.02
"1029","NorCal","Mendocino North",2023-06-19,"Spring",8,14.95,1.1,4,3,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.428571428571429,0
"1030","NorCal","Mendocino North",2023-06-19,"Spring",8,15.3,0.85,5,5,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.5,0
"1031","NorCal","Mendocino North",2023-06-19,"Spring",8,18.32,0.6,5,25,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.833333333333333,0
"1032","NorCal","Mendocino North",2023-06-19,"Spring",8,18.65,0.35,4,30,0,2,0,1,0,"NA","Expanded",0,1,0.693147180559945,0,40.396924,0.882352941176471,0
"1033","NorCal","Mendocino North",2023-06-19,"Spring",8,21.8,0.1,3,2,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.396924,0.4,0
"1034","NorCal","Mendocino South",2023-06-20,"Spring",0,0,0.96,1,6,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.857142857142857,0
"1035","NorCal","Mendocino South",2023-06-20,"Spring",0,6.46,0.71,4,4,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.5,0
"1036","NorCal","Mendocino South",2023-06-20,"Spring",0,10.26,0.46,0.2,1,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.833333333333333,0
"1037","NorCal","Mendocino South",2023-06-20,"Spring",0,14.67,0.21,0,0,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,NA,0
"1038","NorCal","Mendocino South",2023-06-20,"Spring",6,0,1.5,3,17,6,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.85,0.06
"1039","NorCal","Mendocino South",2023-06-20,"Spring",6,1.19,1.25,30,20,3,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.4,0.03
"1040","NorCal","Mendocino South",2023-06-20,"Spring",6,4.99,1,3,5,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.625,0
"1041","NorCal","Mendocino South",2023-06-20,"Spring",6,11.44,0.75,2,7,0,0,0,0,0,"NA","Expanded",0,0,0,0,40.395234,0.777777777777778,0
